UserID,ImoNumber,Dimension,Eta,Destination,UTCTime
,,,,,
372867000,8109266,"{'A': 21, 'B': 35, 'C': 1, 'D': 11}","{'Day': 29, 'Hour': 12, 'Minute': 0, 'Month': 8}",IEGWY               ,2023-10-02 04:07:21.417137+00:00
,,,,,
232005630,0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",NEWLYN/CWLL/UK      ,2023-10-02 04:07:25.027028+00:00
,,,,,
245689000,9266413,"{'A': 100, 'B': 15, 'C': 1, 'D': 14}","{'Day': 2, 'Hour': 0, 'Minute': 5, 'Month': 10}",GB MLF,2023-10-02 04:07:25.120519+00:00
,,,,,
232042090,0,"{'A': 13, 'B': 8, 'C': 2, 'D': 6}","{'Day': 0, 'Hour': 0, 'Minute': 0, 'Month': 0}",CH16 FOR INFO,2023-10-02 04:07:29.352410+00:00
,,,,,
255802790,9514755,"{'A': 142, 'B': 10, 'C': 11, 'D': 11}","{'Day': 4, 'Hour': 2, 'Minute': 0, 'Month': 10}",NLRTM,2023-10-02 04:07:34.879573+00:00
,,,,,
246213000,9056583,"{'A': 9, 'B': 158, 'C': 11, 'D': 11}","{'Day': 2, 'Hour': 5, 'Minute': 0, 'Month': 10}",GBLIV<->IEDUB,2023-10-02 04:07:35.856452+00:00
,,,,,
235070957,956456600,"{'A': 12, 'B': 7, 'C': 4, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING 8/16 VHF,2023-10-02 04:07:40.157093+00:00
,,,,,
235025112,9319741,"{'A': 11, 'B': 61, 'C': 7, 'D': 8}","{'Day': 2, 'Hour': 21, 'Minute': 0, 'Month': 10}",GBRAY GBWMB,2023-10-02 04:07:40.757745+00:00
,,,,,
246697000,9211535,"{'A': 90, 'B': 25, 'C': 8, 'D': 8}","{'Day': 4, 'Hour': 6, 'Minute': 30, 'Month': 10}",GBBEL - NLRTM,2023-10-02 04:07:42.977704+00:00
,,,,,
235088244,9506203,"{'A': 19, 'B': 123, 'C': 12, 'D': 12}","{'Day': 2, 'Hour': 6, 'Minute': 0, 'Month': 10}",IEDUB,2023-10-02 04:07:47.002925+00:00
,,,,,
235097013,0,"{'A': 8, 'B': 10, 'C': 3, 'D': 3}","{'Day': 25, 'Hour': 21, 'Minute': 0, 'Month': 9}",NEWLYN              ,2023-10-02 04:07:52.579427+00:00
,,,,,
224655000,8012267,"{'A': 82, 'B': 25, 'C': 9, 'D': 8}","{'Day': 30, 'Hour': 22, 'Minute': 59, 'Month': 9}",IEORK   ,2023-10-02 04:07:54.852041+00:00
,,,,,
235093244,0,"{'A': 22, 'B': 10, 'C': 3, 'D': 3}","{'Day': 19, 'Hour': 16, 'Minute': 0, 'Month': 6}",SCAVAIG,2023-10-02 04:08:34.610301+00:00
,,,,,
209170000,9364722,"{'A': 39, 'B': 147, 'C': 12, 'D': 16}","{'Day': 2, 'Hour': 5, 'Minute': 46, 'Month': 10}",GB PEM <-> IE ROS,2023-10-02 04:08:36.193211+00:00
,,,,,
50000954,0,"{'A': 12, 'B': 7, 'C': 2, 'D': 2}","{'Day': 31, 'Hour': 5, 'Minute': 0, 'Month': 5}",FISHING GROUNDS  ,2023-10-02 04:08:37.058720+00:00
,,,,,
235007880,9287833,"{'A': 60, 'B': 15, 'C': 8, 'D': 6}","{'Day': 30, 'Hour': 16, 'Minute': 0, 'Month': 8}",FALMOUTH,2023-10-02 04:08:38.079097+00:00
,,,,,
235063728,9440746,"{'A': 16, 'B': 18, 'C': 8, 'D': 6}","{'Day': 21, 'Hour': 12, 'Minute': 0, 'Month': 2}",MILFORD HAVEN       ,2023-10-02 04:08:43.764931+00:00
,,,,,
232005533,9404235,"{'A': 76, 'B': 14, 'C': 10, 'D': 5}","{'Day': 27, 'Hour': 12, 'Minute': 0, 'Month': 9}",IEPAW,2023-10-02 04:08:48.639908+00:00
,,,,,
232005890,0,"{'A': 11, 'B': 12, 'C': 3, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING             ,2023-10-02 04:08:56.240649+00:00
,,,,,
319037000,8955536,"{'A': 30, 'B': 8, 'C': 4, 'D': 4}","{'Day': 23, 'Hour': 11, 'Minute': 0, 'Month': 9}",FALMOUTH            ,2023-10-02 04:08:59.127692+00:00
,,,,,
538090308,9259317,"{'A': 100, 'B': 0, 'C': 15, 'D': 15}","{'Day': 27, 'Hour': 7, 'Minute': 0, 'Month': 9}",GBPEM               ,2023-10-02 04:09:04.940024+00:00
,,,,,
258187000,9775359,"{'A': 25, 'B': 45, 'C': 7, 'D': 5}","{'Day': 2, 'Hour': 6, 'Minute': 0, 'Month': 10}",LOCH STRIVEN        ,2023-10-02 04:09:12.294808+00:00
,,,,,
244750645,9772527,"{'A': 75, 'B': 12, 'C': 8, 'D': 7}","{'Day': 30, 'Hour': 18, 'Minute': 30, 'Month': 9}",RINGASKIDDY,2023-10-02 04:09:46.900909+00:00
,,,,,
232343000,8608339,"{'A': 20, 'B': 70, 'C': 8, 'D': 7}","{'Day': 1, 'Hour': 20, 'Minute': 15, 'Month': 10}", GBOBA-GBCNU,2023-10-02 04:09:48.475780+00:00
,,,,,
250004253,9547855,"{'A': 15, 'B': 15, 'C': 5, 'D': 5}","{'Day': 13, 'Hour': 10, 'Minute': 30, 'Month': 12}",CORK                ,2023-10-02 04:09:58.564538+00:00
,,,,,
209952000,9214991,"{'A': 10, 'B': 194, 'C': 18, 'D': 18}","{'Day': 2, 'Hour': 5, 'Minute': 0, 'Month': 10}",DUBLIN<>HOLYHEAD,2023-10-02 04:09:59.877684+00:00
,,,,,
235108809,9674610,"{'A': 12, 'B': 14, 'C': 8, 'D': 4}","{'Day': 20, 'Hour': 21, 'Minute': 30, 'Month': 6}",DUBLIN              ,2023-10-02 04:10:01.800244+00:00
,,,,,
246130000,9283459,"{'A': 101, 'B': 15, 'C': 0, 'D': 15}","{'Day': 25, 'Hour': 18, 'Minute': 0, 'Month': 9}",GBMLF               ,2023-10-02 04:10:12.164906+00:00
,,,,,
219296000,9151577,"{'A': 22, 'B': 63, 'C': 10, 'D': 9}","{'Day': 1, 'Hour': 19, 'Minute': 30, 'Month': 10}",WHITE CROSS         ,2023-10-02 04:10:15.350445+00:00
,,,,,
219195000,9214666,"{'A': 30, 'B': 165, 'C': 13, 'D': 13}","{'Day': 30, 'Hour': 12, 'Minute': 15, 'Month': 9}",GBBRK-GBBEL,2023-10-02 04:10:16.858887+00:00
,,,,,
235052541,9365178,"{'A': 10, 'B': 60, 'C': 11, 'D': 9}","{'Day': 2, 'Hour': 20, 'Minute': 0, 'Month': 10}",GBRAY GBWMB         ,2023-10-02 04:10:16.951557+00:00
,,,,,
305268000,9404091,"{'A': 134, 'B': 7, 'C': 11, 'D': 11}","{'Day': 1, 'Hour': 18, 'Minute': 30, 'Month': 10}",CORK                ,2023-10-02 04:10:20.840872+00:00
,,,,,
250098000,9112741,"{'A': 11, 'B': 19, 'C': 3, 'D': 9}","{'Day': 31, 'Hour': 23, 'Minute': 59, 'Month': 12}",CORK                ,2023-10-02 04:10:22.489382+00:00
,,,,,
250196000,0,"{'A': 16, 'B': 8, 'C': 3, 'D': 4}","{'Day': 17, 'Hour': 23, 'Minute': 24, 'Month': 7}",SCHULL              ,2023-10-02 04:10:24.676460+00:00
,,,,,
235074917,9576662,"{'A': 5, 'B': 20, 'C': 3, 'D': 3}","{'Day': 30, 'Hour': 17, 'Minute': 33, 'Month': 6}",CH 16 FOR DEST,2023-10-02 04:10:27.786519+00:00
,,,,,
235066353,9440904,"{'A': 17, 'B': 22, 'C': 8, 'D': 6}","{'Day': 5, 'Hour': 0, 'Minute': 0, 'Month': 8}",MILFORD HAVEN       ,2023-10-02 04:10:44.187742+00:00
,,,,,
232002653,880760000,"{'A': 24, 'B': 24, 'C': 3, 'D': 8}","{'Day': 29, 'Hour': 13, 'Minute': 0, 'Month': 9}",KYLE OF LOCHALSH    ,2023-10-02 04:10:44.498055+00:00
,,,,,
246602000,9385893,"{'A': 115, 'B': 13, 'C': 8, 'D': 7}","{'Day': 2, 'Hour': 9, 'Minute': 0, 'Month': 10}",WARRENPOINT,2023-10-02 04:10:45.755172+00:00
,,,,,
259170000,9921726,"{'A': 25, 'B': 62, 'C': 10, 'D': 8}","{'Day': 21, 'Hour': 12, 'Minute': 34, 'Month': 3}",FISHFARMS           ,2023-10-02 04:11:13.293210+00:00
,,,,,
236669000,9020417,"{'A': 77, 'B': 13, 'C': 9, 'D': 6}","{'Day': 1, 'Hour': 22, 'Minute': 30, 'Month': 10}",GB KYL,2023-10-02 04:11:15.610226+00:00
,,,,,
232023027,0,"{'A': 7, 'B': 8, 'C': 3, 'D': 3}","{'Day': 18, 'Hour': 9, 'Minute': 0, 'Month': 9}",NEWLYN ,2023-10-02 04:11:17.717296+00:00
,,,,,
636019586,9389849,"{'A': 190, 'B': 38, 'C': 11, 'D': 21}","{'Day': 28, 'Hour': 8, 'Minute': 0, 'Month': 9}",GBFAL               ,2023-10-02 04:11:24.422891+00:00
,,,,,
250487000,9244439,"{'A': 30, 'B': 35, 'C': 10, 'D': 5}","{'Day': 8, 'Hour': 9, 'Minute': 0, 'Month': 9}",RESEARCH            ,2023-10-02 04:11:34.168939+00:00
,,,,,
314455000,9229130,"{'A': 75, 'B': 14, 'C': 10, 'D': 4}","{'Day': 3, 'Hour': 20, 'Minute': 0, 'Month': 8}",GBBEL               ,2023-10-02 04:11:38.014188+00:00
,,,,,
232002927,8807947,"{'A': 21, 'B': 10, 'C': 3, 'D': 8}","{'Day': 10, 'Hour': 9, 'Minute': 0, 'Month': 8}",KYLE OF LOCHALSH    ,2023-10-02 04:11:44.473246+00:00
,,,,,
356182000,9228150,"{'A': 170, 'B': 19, 'C': 16, 'D': 16}","{'Day': 26, 'Hour': 20, 'Minute': 0, 'Month': 9}",CORK,2023-10-02 04:11:46.038370+00:00
,,,,,
235089447,700203,"{'A': 9, 'B': 6, 'C': 1, 'D': 4}","{'Day': 4, 'Hour': 8, 'Minute': 0, 'Month': 9}",OLD.COURT       ,2023-10-02 04:11:47.683053+00:00
,,,,,
308919000,8912302,"{'A': 206, 'B': 44, 'C': 27, 'D': 11}","{'Day': 30, 'Hour': 23, 'Minute': 0, 'Month': 9}",GBGSA,2023-10-02 04:11:50.085310+00:00
,,,,,
235108458,9714824,"{'A': 15, 'B': 12, 'C': 5, 'D': 5}","{'Day': 15, 'Hour': 7, 'Minute': 0, 'Month': 9}",CROSSHAVEN          ,2023-10-02 04:12:00.653803+00:00
,,,,,
636009548,7422881,"{'A': 166, 'B': 39, 'C': 8, 'D': 19}","{'Day': 3, 'Hour': 9, 'Minute': 30, 'Month': 10}",LIVERPOOL UK        ,2023-10-02 04:12:09.587685+00:00
,,,,,
235000032,9206944,"{'A': 13, 'B': 20, 'C': 5, 'D': 6}","{'Day': 21, 'Hour': 9, 'Minute': 30, 'Month': 9}",MILFORD  HAVEN,2023-10-02 04:12:29.975148+00:00
,,,,,
235063854,9412397,"{'A': 12, 'B': 22, 'C': 11, 'D': 7}","{'Day': 28, 'Hour': 9, 'Minute': 0, 'Month': 9}",GBMLF               ,2023-10-02 04:12:34.288753+00:00
,,,,,
250004156,0,"{'A': 14, 'B': 9, 'C': 3, 'D': 3}","{'Day': 1, 'Hour': 10, 'Minute': 0, 'Month': 9}",FISHING             ,2023-10-02 04:12:35.300674+00:00
,,,,,
209247000,9803699,"{'A': 138, 'B': 15, 'C': 12, 'D': 12}","{'Day': 3, 'Hour': 19, 'Minute': 0, 'Month': 10}",ROTTERDAM           ,2023-10-02 04:12:37.897932+00:00
,,,,,
232032303,9921142,"{'A': 10, 'B': 25, 'C': 8, 'D': 7}","{'Day': 1, 'Hour': 18, 'Minute': 0, 'Month': 10}",GBKYL,2023-10-02 04:12:41.791392+00:00
,,,,,
538006344,9708150,"{'A': 212, 'B': 44, 'C': 16, 'D': 27}","{'Day': 9, 'Hour': 10, 'Minute': 0, 'Month': 10}",CAWHH               ,2023-10-02 04:12:45.591957+00:00
,,,,,
232004057,0,"{'A': 10, 'B': 6, 'C': 3, 'D': 2}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",NEWLYN,2023-10-02 04:12:46.989806+00:00
,,,,,
232033586,0,"{'A': 10, 'B': 9, 'C': 4, 'D': 4}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",BE IN 4--6 AFTERNOON,2023-10-02 04:12:55.873085+00:00
,,,,,
250005313,0,"{'A': 5, 'B': 35, 'C': 5, 'D': 5}","{'Day': 23, 'Hour': 18, 'Minute': 0, 'Month': 2}",GALWAY              ,2023-10-02 04:13:01.394934+00:00
,,,,,
235101749,9494993,"{'A': 12, 'B': 9, 'C': 2, 'D': 7}","{'Day': 7, 'Hour': 2, 'Minute': 0, 'Month': 5}",ULLAPOOL            ,2023-10-02 04:13:09.804123+00:00
,,,,,
250006183,0,"{'A': 10, 'B': 7, 'C': 1, 'D': 5}","{'Day': 21, 'Hour': 8, 'Minute': 30, 'Month': 12}",BALTIMORE           ,2023-10-02 04:13:12.552158+00:00
,,,,,
275528000,9167332,"{'A': 77, 'B': 13, 'C': 8, 'D': 6}","{'Day': 30, 'Hour': 5, 'Minute': 40, 'Month': 9}",IEGWY,2023-10-02 04:13:14.428175+00:00
,,,,,
234417000,0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}","GILLNETS VHF8,16",2023-10-02 04:13:17.807669+00:00
,,,,,
372867000,8109266,"{'A': 21, 'B': 35, 'C': 1, 'D': 11}","{'Day': 29, 'Hour': 12, 'Minute': 0, 'Month': 8}",IEGWY               ,2023-10-02 04:13:20.824169+00:00
,,,,,
209211000,9196199,"{'A': 74, 'B': 15, 'C': 6, 'D': 7}","{'Day': 2, 'Hour': 22, 'Minute': 0, 'Month': 10}",GBGLW,2023-10-02 04:13:22.586918+00:00
,,,,,
244990000,7711062,"{'A': 57, 'B': 16, 'C': 4, 'D': 10}","{'Day': 2, 'Hour': 15, 'Minute': 30, 'Month': 10}",CARDIFF             ,2023-10-02 04:13:24.023238+00:00
,,,,,
232005630,0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",NEWLYN/CWLL/UK      ,2023-10-02 04:13:25.201931+00:00
,,,,,
538009233,9732931,"{'A': 152, 'B': 31, 'C': 8, 'D': 24}","{'Day': 27, 'Hour': 4, 'Minute': 0, 'Month': 9}",GBMLF               ,2023-10-02 04:13:26.418776+00:00
,,,,,
255802790,9514755,"{'A': 142, 'B': 10, 'C': 11, 'D': 11}","{'Day': 4, 'Hour': 2, 'Minute': 0, 'Month': 10}",NLRTM,2023-10-02 04:13:36.538415+00:00
,,,,,
246213000,9056583,"{'A': 9, 'B': 158, 'C': 11, 'D': 11}","{'Day': 2, 'Hour': 5, 'Minute': 0, 'Month': 10}",GBLIV<->IEDUB,2023-10-02 04:13:39.602186+00:00
,,,,,
235025112,9319741,"{'A': 11, 'B': 61, 'C': 7, 'D': 8}","{'Day': 2, 'Hour': 21, 'Minute': 0, 'Month': 10}",GBRAY GBWMB,2023-10-02 04:13:42.258861+00:00
,,,,,
246697000,9211535,"{'A': 90, 'B': 25, 'C': 8, 'D': 8}","{'Day': 4, 'Hour': 6, 'Minute': 30, 'Month': 10}",GBBEL - NLRTM,2023-10-02 04:13:43.437048+00:00
,,,,,
235088244,9506203,"{'A': 19, 'B': 123, 'C': 12, 'D': 12}","{'Day': 2, 'Hour': 6, 'Minute': 0, 'Month': 10}",IEDUB,2023-10-02 04:13:44.247770+00:00
,,,,,
235070957,956456600,"{'A': 12, 'B': 7, 'C': 4, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING 8/16 VHF,2023-10-02 04:13:50.176880+00:00
,,,,,
235097013,0,"{'A': 8, 'B': 10, 'C': 3, 'D': 3}","{'Day': 25, 'Hour': 21, 'Minute': 0, 'Month': 9}",NEWLYN              ,2023-10-02 04:13:52.758395+00:00
,,,,,
224655000,8012267,"{'A': 82, 'B': 25, 'C': 9, 'D': 8}","{'Day': 30, 'Hour': 22, 'Minute': 59, 'Month': 9}",IEORK   ,2023-10-02 04:13:54.491125+00:00
,,,,,
235105485,0,"{'A': 7, 'B': 16, 'C': 4, 'D': 4}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",KISHORN             ,2023-10-02 04:13:56.251802+00:00
,,,,,
232003889,9001693,"{'A': 12, 'B': 18, 'C': 4, 'D': 6}","{'Day': 4, 'Hour': 16, 'Minute': 0, 'Month': 6}",PENZANCE,2023-10-02 04:14:08.654838+00:00
,,,,,
255772000,9436197,"{'A': 134, 'B': 7, 'C': 11, 'D': 11}","{'Day': 5, 'Hour': 4, 'Minute': 0, 'Month': 10}",MOERDIJK            ,2023-10-02 04:14:25.362597+00:00
,,,,,
235007880,9287833,"{'A': 60, 'B': 15, 'C': 8, 'D': 6}","{'Day': 30, 'Hour': 16, 'Minute': 0, 'Month': 8}",FALMOUTH,2023-10-02 04:14:37.098038+00:00
,,,,,
50000954,0,"{'A': 12, 'B': 7, 'C': 2, 'D': 2}","{'Day': 31, 'Hour': 5, 'Minute': 0, 'Month': 5}",FISHING GROUNDS  ,2023-10-02 04:14:38.335191+00:00
,,,,,
257715000,9364100,"{'A': 24, 'B': 33, 'C': 5, 'D': 7}","{'Day': 1, 'Hour': 22, 'Minute': 0, 'Month': 10}",MALLAIG             ,2023-10-02 04:14:40.313889+00:00
,,,,,
232025613,9803974,"{'A': 11, 'B': 13, 'C': 5, 'D': 7}","{'Day': 1, 'Hour': 18, 'Minute': 30, 'Month': 10}",GBKIS               ,2023-10-02 04:14:40.333795+00:00
,,,,,
235093244,0,"{'A': 22, 'B': 10, 'C': 3, 'D': 3}","{'Day': 19, 'Hour': 16, 'Minute': 0, 'Month': 6}",SCAVAIG,2023-10-02 04:14:45.544848+00:00
,,,,,
232005533,9404235,"{'A': 76, 'B': 14, 'C': 10, 'D': 5}","{'Day': 27, 'Hour': 12, 'Minute': 0, 'Month': 9}",IEPAW,2023-10-02 04:14:48.779663+00:00
,,,,,
232039981,9740720,"{'A': 23, 'B': 23, 'C': 8, 'D': 8}","{'Day': 22, 'Hour': 5, 'Minute': 30, 'Month': 9}",GB CNU<>GB OBA      ,2023-10-02 04:14:53.138474+00:00
,,,,,
232005890,0,"{'A': 11, 'B': 12, 'C': 3, 'D': 3}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",FISHING             ,2023-10-02 04:14:55.828406+00:00
,,,,,
258187000,9775359,"{'A': 25, 'B': 45, 'C': 7, 'D': 5}","{'Day': 2, 'Hour': 6, 'Minute': 0, 'Month': 10}",LOCH STRIVEN        ,2023-10-02 04:15:14.235525+00:00
,,,,,
235234000,922961100,"{'A': 14, 'B': 18, 'C': 2, 'D': 6}","{'Day': 3, 'Hour': 15, 'Minute': 0, 'Month': 10}",MENAI BRIDGE        ,2023-10-02 04:15:44.905222+00:00
,,,,,
244750645,9772527,"{'A': 75, 'B': 12, 'C': 8, 'D': 7}","{'Day': 30, 'Hour': 18, 'Minute': 30, 'Month': 9}",RINGASKIDDY,2023-10-02 04:15:46.892695+00:00
,,,,,
250004253,9547855,"{'A': 15, 'B': 15, 'C': 5, 'D': 5}","{'Day': 13, 'Hour': 10, 'Minute': 30, 'Month': 12}",CORK                ,2023-10-02 04:15:58.410883+00:00
,,,,,
235008930,933113900,"{'A': 12, 'B': 14, 'C': 6, 'D': 5}","{'Day': 18, 'Hour': 8, 'Minute': 0, 'Month': 9}",KISHORN             ,2023-10-02 04:16:06.480878+00:00
,,,,,
232004729,0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",    ,2023-10-02 04:16:11.412906+00:00
,,,,,
232003389,8008462,"{'A': 5, 'B': 35, 'C': 3, 'D': 7}","{'Day': 30, 'Hour': 14, 'Minute': 40, 'Month': 9}",IOS/PZ,2023-10-02 04:16:11.543587+00:00
,,,,,
219296000,9151577,"{'A': 22, 'B': 63, 'C': 10, 'D': 9}","{'Day': 1, 'Hour': 19, 'Minute': 30, 'Month': 10}",WHITE CROSS         ,2023-10-02 04:16:14.847374+00:00
,,,,,
305268000,9404091,"{'A': 134, 'B': 7, 'C': 11, 'D': 11}","{'Day': 1, 'Hour': 18, 'Minute': 30, 'Month': 10}",CORK                ,2023-10-02 04:16:20.569079+00:00
,,,,,
250196000,0,"{'A': 16, 'B': 8, 'C': 3, 'D': 4}","{'Day': 17, 'Hour': 23, 'Minute': 24, 'Month': 7}",SCHULL              ,2023-10-02 04:16:24.922329+00:00
,,,,,
250098000,9112741,"{'A': 11, 'B': 19, 'C': 3, 'D': 9}","{'Day': 31, 'Hour': 23, 'Minute': 59, 'Month': 12}",CORK                ,2023-10-02 04:16:25.373848+00:00
,,,,,
235074917,9576662,"{'A': 5, 'B': 20, 'C': 3, 'D': 3}","{'Day': 30, 'Hour': 17, 'Minute': 33, 'Month': 6}",CH 16 FOR DEST,2023-10-02 04:16:26.298116+00:00
,,,,,
538006344,9708150,"{'A': 212, 'B': 44, 'C': 16, 'D': 27}","{'Day': 9, 'Hour': 8, 'Minute': 30, 'Month': 10}",CAWHH               ,2023-10-02 04:16:27.973115+00:00
,,,,,
246602000,9385893,"{'A': 115, 'B': 13, 'C': 8, 'D': 7}","{'Day': 2, 'Hour': 9, 'Minute': 0, 'Month': 10}",WARRENPOINT,2023-10-02 04:16:46.601907+00:00
,,,,,
352895000,8516574,"{'A': 22, 'B': 11, 'C': 3, 'D': 5}","{'Day': 12, 'Hour': 11, 'Minute': 30, 'Month': 9}",FISH FARMS CH16     ,2023-10-02 04:17:06.825749+00:00
,,,,,
232001270,7527796,"{'A': 24, 'B': 44, 'C': 9, 'D': 3}","{'Day': 30, 'Hour': 19, 'Minute': 0, 'Month': 9}",PZ/SC/PZ,2023-10-02 04:17:10.712862+00:00
,,,,,
232023027,0,"{'A': 7, 'B': 8, 'C': 3, 'D': 3}","{'Day': 18, 'Hour': 9, 'Minute': 0, 'Month': 9}",NEWLYN ,2023-10-02 04:17:13.639585+00:00
,,,,,
259170000,9921726,"{'A': 25, 'B': 62, 'C': 10, 'D': 8}","{'Day': 21, 'Hour': 12, 'Minute': 34, 'Month': 3}",FISHFARMS           ,2023-10-02 04:17:13.876068+00:00
,,,,,
236669000,9020417,"{'A': 77, 'B': 13, 'C': 9, 'D': 6}","{'Day': 1, 'Hour': 22, 'Minute': 30, 'Month': 10}",GB KYL,2023-10-02 04:17:15.687324+00:00
,,,,,
636019586,9389849,"{'A': 190, 'B': 38, 'C': 11, 'D': 21}","{'Day': 28, 'Hour': 8, 'Minute': 0, 'Month': 9}",GBFAL               ,2023-10-02 04:17:25.000394+00:00
,,,,,
236522000,9460241,"{'A': 120, 'B': 29, 'C': 14, 'D': 10}","{'Day': 2, 'Hour': 5, 'Minute': 0, 'Month': 10}",FR PJE              ,2023-10-02 04:17:26.718719+00:00
,,,,,
250487000,9244439,"{'A': 30, 'B': 35, 'C': 10, 'D': 5}","{'Day': 8, 'Hour': 9, 'Minute': 0, 'Month': 9}",RESEARCH            ,2023-10-02 04:17:34.277787+00:00
,,,,,
314455000,9229130,"{'A': 75, 'B': 14, 'C': 10, 'D': 4}","{'Day': 3, 'Hour': 20, 'Minute': 0, 'Month': 8}",GBBEL               ,2023-10-02 04:17:38.633218+00:00
,,,,,
356182000,9228150,"{'A': 170, 'B': 19, 'C': 16, 'D': 16}","{'Day': 26, 'Hour': 20, 'Minute': 0, 'Month': 9}",CORK,2023-10-02 04:17:47.129413+00:00
,,,,,
209719000,9355446,"{'A': 132, 'B': 8, 'C': 11, 'D': 11}","{'Day': 2, 'Hour': 20, 'Minute': 0, 'Month': 10}",BELFAST,2023-10-02 04:17:47.764119+00:00
,,,,,
235089447,700203,"{'A': 9, 'B': 6, 'C': 1, 'D': 4}","{'Day': 4, 'Hour': 8, 'Minute': 0, 'Month': 9}",OLD.COURT       ,2023-10-02 04:17:48.006713+00:00
,,,,,
308919000,8912302,"{'A': 206, 'B': 44, 'C': 27, 'D': 11}","{'Day': 30, 'Hour': 23, 'Minute': 0, 'Month': 9}",GBGSA,2023-10-02 04:17:49.625346+00:00
,,,,,
235068455,0,"{'A': 10, 'B': 9, 'C': 3, 'D': 3}","{'Day': 1, 'Hour': 1, 'Minute': 1, 'Month': 1}",                   ,2023-10-02 04:17:49.722055+00:00
,,,,,
235108458,9714824,"{'A': 15, 'B': 12, 'C': 5, 'D': 5}","{'Day': 15, 'Hour': 7, 'Minute': 0, 'Month': 9}",CROSSHAVEN          ,2023-10-02 04:18:01.100906+00:00
,,,,,
636009548,7422881,"{'A': 166, 'B': 39, 'C': 8, 'D': 19}","{'Day': 3, 'Hour': 9, 'Minute': 30, 'Month': 10}",LIVERPOOL UK        ,2023-10-02 04:18:10.569821+00:00
,,,,,
232008636,9809693,"{'A': 7, 'B': 26, 'C': 11, 'D': 3}","{'Day': 1, 'Hour': 12, 'Minute': 0, 'Month': 10}",KISHORN             ,2023-10-02 04:18:32.669436+00:00
,,,,,
209247000,9803699,"{'A': 138, 'B': 15, 'C': 12, 'D': 12}","{'Day': 3, 'Hour': 19, 'Minute': 0, 'Month': 10}",ROTTERDAM           ,2023-10-02 04:18:33.607427+00:00
,,,,,
250004156,0,"{'A': 14, 'B': 9, 'C': 3, 'D': 3}","{'Day': 1, 'Hour': 10, 'Minute': 0, 'Month': 9}",FISHING             ,2023-10-02 04:18:34.715139+00:00
,,,,,
538006344,9708150,"{'A': 212, 'B': 44, 'C': 16, 'D': 27}","{'Day': 9, 'Hour': 8, 'Minute': 30, 'Month': 10}",CAWHH               ,2023-10-02 04:18:45.644039+00:00
,,,,,
232033586,0,"{'A': 10, 'B': 9, 'C': 4, 'D': 4}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}",BE IN 4--6 AFTERNOON,2023-10-02 04:18:47.399183+00:00
,,,,,
257510000,9201906,"{'A': 62, 'B': 18, 'C': 4, 'D': 10}","{'Day': 4, 'Hour': 11, 'Minute': 0, 'Month': 10}",NLSLU               ,2023-10-02 04:18:50.164691+00:00
,,,,,
250005313,0,"{'A': 5, 'B': 35, 'C': 5, 'D': 5}","{'Day': 23, 'Hour': 18, 'Minute': 0, 'Month': 2}",GALWAY              ,2023-10-02 04:19:03.303269+00:00
,,,,,
235101749,9494993,"{'A': 12, 'B': 9, 'C': 2, 'D': 7}","{'Day': 7, 'Hour': 2, 'Minute': 0, 'Month': 5}",ULLAPOOL            ,2023-10-02 04:19:10.276473+00:00
,,,,,
250006183,0,"{'A': 10, 'B': 7, 'C': 1, 'D': 5}","{'Day': 21, 'Hour': 8, 'Minute': 30, 'Month': 12}",BALTIMORE           ,2023-10-02 04:19:11.782026+00:00
,,,,,
275528000,9167332,"{'A': 77, 'B': 13, 'C': 8, 'D': 6}","{'Day': 30, 'Hour': 5, 'Minute': 40, 'Month': 9}",IEGWY,2023-10-02 04:19:14.388407+00:00
,,,,,
234417000,0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}","{'Day': 0, 'Hour': 24, 'Minute': 60, 'Month': 0}","GILLNETS VHF8,16",2023-10-02 04:19:17.965697+00:00
,,,,,
372867000,8109266,"{'A': 21, 'B': 35, 'C': 1, 'D': 11}","{'Day': 29, 'Hour': 12, 'Minute': 0, 'Month': 8}",IEGWY               ,2023-10-02 04:19:20.957049+00:00
,,,,,
